Country,Age,YearsCode,Employment,OrgSize,Apache Kafka,Apache Flink,Apache Spark,Apache Storm,Apache Pulsar,Amazon Kinesis,Google Cloud Pub/Sub,Azure Stream Analytics,RabbitMQ,Redis,Apache NiFi,Apache Beam,Confluent Cloud,AWS MSK,Google Dataflow,Apache Samza,Amazon MSK,Azure Event Hubs,AWS Lambda,ExperienceLevel,CountryGroup
Not specified,25-34 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Not specified,35-44 years old,17.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
United States of America,35-44 years old,15.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,35-44 years old,20.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Israel,18-24 years old,8.0,Employed,I don’t know,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
United States of America,25-34 years old,15.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
France,18-24 years old,12.0,Not employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),France
Not specified,35-44 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
France,35-44 years old,14.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),France
Not specified,25-34 years old,14.0,Employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Not specified,35-44 years old,,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Mexico,25-34 years old,5.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid (3-6 years),Other
Germany,65 years or older,39.0,Employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Germany
Paraguay,35-44 years old,3.0,"Independent contractor, freelancer, or self-employed","Just me - I am a freelancer, sole proprietor, etc.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mid (3-6 years),Other
Germany,18-24 years old,12.0,Not employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Germany
Croatia,55-64 years old,36.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Bangladesh,25-34 years old,8.0,Not employed,"Just me - I am a freelancer, sole proprietor, etc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Not specified,45-54 years old,,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
United Kingdom of Great Britain and Northern Ireland,18-24 years old,8.0,I prefer not to say,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United Kingdom of Great Britain and Northern Ireland
Ukraine,25-34 years old,13.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Ukraine
Not specified,35-44 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Not specified,35-44 years old,13.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Serbia,25-34 years old,10.0,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
United States of America,35-44 years old,30.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Not specified,45-54 years old,25.0,Employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Not specified,18-24 years old,,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
United States of America,55-64 years old,44.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Not specified,65 years or older,15.0,Retired,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Not specified,25-34 years old,9.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
United States of America,35-44 years old,20.0,Employed,I don’t know,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Slovenia,18-24 years old,12.0,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Not specified,35-44 years old,,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Netherlands,25-34 years old,15.0,Employed,500 to 999 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Netherlands
India,25-34 years old,16.0,Employed,"5,000 to 9,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),India
Not specified,25-34 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Poland,25-34 years old,24.0,"Independent contractor, freelancer, or self-employed",Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Poland
India,18-24 years old,1.0,Employed,I don’t know,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Junior (0-2 years),India
United States of America,45-54 years old,41.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
India,25-34 years old,14.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),India
Germany,18-24 years old,9.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Germany
Not specified,35-44 years old,,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
United States of America,25-34 years old,6.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid (3-6 years),United States of America
Not specified,45-54 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
United States of America,45-54 years old,30.0,Employed,I don’t know,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Switzerland,45-54 years old,27.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
United States of America,25-34 years old,10.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,35-44 years old,14.0,Employed,"5,000 to 9,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,25-34 years old,12.0,Student,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,35-44 years old,11.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Not specified,25-34 years old,10.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
United States of America,35-44 years old,26.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Spain,25-34 years old,13.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Spain
Bangladesh,45-54 years old,1.0,Employed,I don’t know,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Junior (0-2 years),Other
United Kingdom of Great Britain and Northern Ireland,35-44 years old,24.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),United Kingdom of Great Britain and Northern Ireland
United States of America,45-54 years old,35.0,Employed,"5,000 to 9,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Not specified,25-34 years old,10.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
United States of America,45-54 years old,23.0,Employed,I don’t know,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Not specified,25-34 years old,16.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Canada,25-34 years old,12.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Canada
Finland,45-54 years old,35.0,Employed,500 to 999 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Denmark,25-34 years old,20.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Not specified,25-34 years old,13.0,Not employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Poland,25-34 years old,8.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Poland
India,25-34 years old,7.0,"Independent contractor, freelancer, or self-employed",Less than 20 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),India
Canada,35-44 years old,25.0,"Independent contractor, freelancer, or self-employed","Just me - I am a freelancer, sole proprietor, etc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Canada
Not specified,Prefer not to say,,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Hong Kong (S.A.R.),18-24 years old,8.0,Student,100 to 499 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
United States of America,25-34 years old,25.0,I prefer not to say,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Poland,35-44 years old,23.0,Employed,"5,000 to 9,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Poland
Ukraine,45-54 years old,33.0,Employed,I don’t know,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Ukraine
Not specified,25-34 years old,7.0,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Not specified,25-34 years old,12.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Italy,35-44 years old,18.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Italy
Not specified,25-34 years old,10.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
United States of America,45-54 years old,42.0,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,35-44 years old,10.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,25-34 years old,12.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,35-44 years old,9.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Not specified,35-44 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Brazil,35-44 years old,24.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Brazil
Not specified,18-24 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Not specified,25-34 years old,,Student,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
United States of America,45-54 years old,25.0,Employed,500 to 999 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Greece,25-34 years old,4.0,Employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid (3-6 years),Other
Not specified,25-34 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Ukraine,18-24 years old,4.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid (3-6 years),Ukraine
United States of America,25-34 years old,10.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Not specified,18-24 years old,,Not employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
France,25-34 years old,10.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),France
United States of America,25-34 years old,12.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Hungary,35-44 years old,20.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Sweden,25-34 years old,10.0,Employed,I don’t know,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Sweden
Not specified,35-44 years old,,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
United States of America,35-44 years old,14.0,Employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,25-34 years old,14.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Israel,25-34 years old,10.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Not specified,35-44 years old,18.0,Employed,"5,000 to 9,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Not specified,35-44 years old,30.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Italy,25-34 years old,16.0,Employed,500 to 999 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Italy
Ukraine,55-64 years old,10.0,Employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Ukraine
United States of America,25-34 years old,8.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Sweden,35-44 years old,22.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Sweden
Not specified,18-24 years old,4.0,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid (3-6 years),Not specified
Not specified,25-34 years old,,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
United States of America,25-34 years old,6.0,Employed,"5,000 to 9,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid (3-6 years),United States of America
United States of America,65 years or older,35.0,Retired,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,25-34 years old,13.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Italy,25-34 years old,11.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Italy
Indonesia,25-34 years old,9.0,"Independent contractor, freelancer, or self-employed",100 to 499 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Poland,25-34 years old,3.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid (3-6 years),Poland
United States of America,25-34 years old,7.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Not specified,18-24 years old,7.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Not specified,25-34 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Germany,45-54 years old,19.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Germany
France,35-44 years old,35.0,Employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),France
Not specified,35-44 years old,100.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Not specified,25-34 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
United States of America,25-34 years old,18.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Not specified,25-34 years old,11.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Not specified,55-64 years old,7.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
United States of America,45-54 years old,25.0,Employed,"5,000 to 9,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,35-44 years old,20.0,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,55-64 years old,40.0,"Independent contractor, freelancer, or self-employed",Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Not specified,18-24 years old,10.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Spain,18-24 years old,7.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Spain
Not specified,25-34 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Not specified,18-24 years old,,Student,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
France,45-54 years old,20.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),France
United States of America,35-44 years old,15.0,Employed,500 to 999 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Not specified,45-54 years old,30.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Not specified,45-54 years old,26.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Poland,18-24 years old,7.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Poland
Not specified,18-24 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Germany,25-34 years old,15.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Germany
Indonesia,35-44 years old,15.0,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
France,18-24 years old,3.0,Student,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid (3-6 years),France
Greece,25-34 years old,11.0,Employed,"5,000 to 9,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Netherlands,25-34 years old,12.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Netherlands
Sweden,25-34 years old,23.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Sweden
Not specified,25-34 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
United States of America,25-34 years old,22.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Not specified,18-24 years old,,I prefer not to say,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
France,25-34 years old,10.0,Employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),France
Not specified,18-24 years old,4.0,Student,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid (3-6 years),Not specified
United States of America,35-44 years old,27.0,Employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Croatia,35-44 years old,12.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Ukraine,35-44 years old,2.0,Employed,"5,000 to 9,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Junior (0-2 years),Ukraine
Not specified,18-24 years old,,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
United States of America,25-34 years old,11.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,35-44 years old,16.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Not specified,25-34 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Bulgaria,25-34 years old,9.0,Not employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Canada,45-54 years old,35.0,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Canada
Not specified,18-24 years old,5.0,Student,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid (3-6 years),Not specified
Palestine,25-34 years old,12.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
United States of America,45-54 years old,30.0,Student,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
